Year,Month,21195120,21195190,21205160,21205230,21205420,21205520,21205660,21205710,21205720,21205740,21205791,21205940,21205980,21206050,21206180,21206260,21206560,21206600,21206650,21206690,21235010,23065060,23065100,23125070,35025050
1978,1,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,2,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,3,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,4,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,5,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,6,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,7,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,8,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,9,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,10,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,11,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1978,12,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1979,1,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1979,2,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
1979,3,24.74144583,19.64555321,20.30528005,20.09004697,19.6366968,19.66105449,30.164669,20.36509448,16.74838831,17.18072892,19.44393763,18.33619216,19.6562913,19.94618671,21.10301902,19.48715832,19.9435113,20.9882864,15.2470904,21.35963964,34.74128947,18.8681512,17.73706276,20.86908057,13.69277085
