Station,AggComposite,AggNina,AggNino,AggNeutral
21195120,16.195962754323144,16.13117855778226,16.196736609848283,16.24088607136294
21195190,11.390923086700852,11.281269280688752,11.530017071685858,11.391179059167566
21205160,9.483224692577107,9.245603451061822,9.782451398712347,9.484984873263421
21205230,9.088736970309403,9.045983115335845,9.101572390423739,9.111605187728015
21205420,6.980640994722103,7.0644900789511125,6.865048710476689,6.985522392096774
21205520,7.775978382307632,7.82311525714912,7.665632940959401,7.803672562660116
21205660,19.63056177908562,19.930885957464646,19.35282864589359,19.573088077475926
21205710,8.880656010148222,8.951013757229303,8.714012072838498,8.92305975271181
21205720,7.142766406298904,6.952356959088592,7.354369006217464,7.159671589390915
21205740,7.986086758493468,8.142354675926494,8.136848454684683,7.793780283385182
21205791,8.186007228183444,8.228698078016382,8.173535717132976,8.162982964378138
21205940,6.586980707618753,6.706874532393576,6.41173935669575,6.599437773284031
21205980,7.156917766684596,7.243559265431711,7.116448183179606,7.118526988489362
21206050,8.32681667934446,8.369359504863466,8.177094668757443,8.379383807304015
21206180,14.166611640912551,14.180773657813532,14.195310453516862,14.140913882149494
21206260,7.272593458118668,7.289452217456401,7.194500763391545,7.303743308682172
21206560,10.063708289561172,9.951579809805494,10.049902793571562,10.149791248184423
21206600,7.734881702148859,7.661144632545851,7.802193169643562,7.749476343748874
21206650,6.488838404197314,6.384414454170901,6.4537230055366255,6.581248638479183
21206690,7.817978407616062,7.890952164618224,7.557057354227488,7.9104033570782635
21235010,22.029476857633924,22.06433075281733,21.85061604152452,22.10345257986571
23065060,12.591912062710412,12.623177901308727,12.597514442025501,12.566944667068297
23065100,9.892195798650137,9.874300568726229,10.016731348503004,9.836227907177795
23125070,12.007585828269422,11.751608877935075,12.190540750906449,12.0861444860531
35025050,6.479673979511227,6.392770797355502,6.448859344513113,6.557454256269199
