Fecha,21197080,21197110,21197150,21197210,21207960,21209200,21209920,21227010,21237010,21237020,21237040,21257090,23017020,23017030,23017060,23017090,23067050,23067070,23067080,23067090,24017150,24017610,35027020,35027100,35027190,35027200,35027220,35027500,35027510,35037100,35037110,35067020,35067030,35067040,35067090,35067120,35077070,35077140
1980-01-01,1.8551447390984597,2.108,7.445,0.12006151271060109,30.82,54.8575007312233,5.185556358488077,3.296,707.4,761.2,1.149,23.666253739312424,0.385,26.87,5.289783557215046,37.22846666666667,36.58,8.552776829168907,9.746,10.73,1.43,0.631,8.824,1.67,26.905267904509284,55.25281454545455,0.11627266071217433,0.07448011465877606,0.9005812204226941,43.04,0.191,16.35,2.629,8.445,1.588,1.189,124.8,10.00595228590799
1980-02-01,1.8551447390984597,4.184,58.15,0.12006151271060109,40.89,54.8575007312233,5.185556358488077,2.575,883.8,964.0,3.722,23.666253739312424,0.336,40.98,5.289783557215046,37.22846666666667,73.58,8.552776829168907,16.12,7.09,12.283304105628112,0.857,5.75,1.3,26.905267904509284,55.25281454545455,0.11627266071217433,0.07448011465877606,0.9005812204226941,23.18,0.161,12.83,1.257,5.3,1.24,1.0,101.4975,10.00595228590799
1980-03-01,1.8551447390984597,1.824,5.842,0.12006151271060109,26.83,54.8575007312233,5.185556358488077,2.127,683.8,715.7,0.541,23.666253739312424,0.307,35.24,5.289783557215046,37.22846666666667,46.08,8.552776829168907,9.036,9.018,12.283304105628112,0.296,5.329,1.24,26.905267904509284,55.25281454545455,0.11627266071217433,0.07448011465877606,0.9005812204226941,35.86,0.133,15.31,1.216,7.403,2.056,1.638,101.4975,10.00595228590799
1980-04-01,1.8551447390984597,3.572,25.62,0.12006151271060109,27.91,54.8575007312233,5.185556358488077,2.241,1047.0,1116.0,1.503,23.666253739312424,0.307,31.3,5.289783557215046,37.22846666666667,52.6,7.183,8.463,16.87,12.283304105628112,0.65,16.35,3.54,26.905267904509284,55.25281454545455,0.11627266071217433,0.07448011465877606,0.9005812204226941,101.6,0.252,50.85,3.711,26.08,5.686,5.945,101.4975,10.00595228590799
1980-05-01,1.8551447390984597,2.885,38.08,0.12006151271060109,25.89,54.8575007312233,5.185556358488077,1.969,1015.0,1104.0,3.51,23.666253739312424,0.326,38.53,5.289783557215046,37.22846666666667,57.04,8.975,15.35,18.78,12.283304105628112,0.598,15.21,3.35,19.19,53.5,0.11627266071217433,0.07448011465877606,0.9005812204226941,118.1,0.317,43.49,3.785,31.71,5.94,6.968,101.4975,10.00595228590799
1980-06-01,1.8551447390984597,3.888,43.36,0.12006151271060109,36.92,54.8575007312233,5.185556358488077,3.316,1377.0,1475.0,2.197,23.666253739312424,0.336,43.03,5.289783557215046,37.22846666666667,24.7,5.591,9.193,11.25,12.283304105628112,2.632,69.9,16.9,73.44,85.1,0.11627266071217433,0.07448011465877606,0.9005812204226941,296.5,0.488,79.19,10.55,60.46,12.71,11.95,101.4975,10.00595228590799
1980-07-01,1.8551447390984597,1.578,15.06,0.12006151271060109,26.1,54.8575007312233,5.185556358488077,1.114,984.6,1071.0,0.63,23.666253739312424,0.257,23.1,5.289783557215046,37.22846666666667,13.77,1.028,4.877,4.3,12.283304105628112,1.944,19.5,5.35,43.67,67.17,0.11627266071217433,0.07448011465877606,0.9005812204226941,167.0,0.396,49.02,7.361,41.67,6.385,8.907,101.4975,10.00595228590799
1980-08-01,1.8551447390984597,1.906,18.61,0.12006151271060109,23.59,54.8575007312233,5.185556358488077,1.419,754.5,777.0,0.543,23.666253739312424,0.262,20.97,5.289783557215046,37.22846666666667,11.96,2.184,4.628,3.21,12.283304105628112,0.76,21.28,4.85,39.1,52.99,0.11627266071217433,0.07448011465877606,0.9005812204226941,107.6,0.294,68.17,6.52,31.19,4.973,4.997,101.4975,10.00595228590799
1980-09-01,1.8551447390984597,1.272,19.38,0.12006151271060109,29.65,54.8575007312233,5.185556358488077,2.583,726.1,783.1,1.003,23.666253739312424,0.468,30.08,5.289783557215046,37.22846666666667,12.21,1.219,5.532,3.93,12.283304105628112,0.667,21.49,6.43,36.44,54.14,0.11627266071217433,0.07448011465877606,0.9005812204226941,140.6,0.314,60.08,6.533,27.39,5.525,5.334,101.4975,10.00595228590799
1980-10-01,1.8551447390984597,3.314,54.3,0.12006151271060109,37.56,54.8575007312233,5.185556358488077,8.855,1138.0,1232.0,1.301,23.666253739312424,0.389,43.19,5.289783557215046,37.22846666666667,31.93,6.307,16.2,23.47,12.283304105628112,2.131,28.73,8.06,35.87,49.07,0.11627266071217433,0.07448011465877606,0.9005812204226941,157.3,0.336,40.05,5.125,26.56,6.149,5.018,125.0,10.00595228590799
1980-11-01,1.8551447390984597,3.241,33.75,0.12006151271060109,37.73,54.8575007312233,5.185556358488077,4.091,974.2,1055.0,4.782,23.666253739312424,0.349,43.6,5.289783557215046,37.22846666666667,43.75,5.689,19.92,22.82,12.283304105628112,0.805,9.166,2.95,20.44,40.44,0.11627266071217433,0.07448011465877606,0.9005812204226941,87.04,0.269,22.39,1.995,10.65,2.588,2.978,79.46,10.00595228590799
1980-12-01,1.8551447390984597,3.569,28.69,0.12006151271060109,33.36,54.8575007312233,5.185556358488077,3.109,992.6,1058.0,1.433,23.666253739312424,0.337,40.36,5.289783557215046,37.22846666666667,58.33,6.807,21.06,10.56,12.283304105628112,0.49,3.888,1.53,11.47,35.79,0.11627266071217433,0.07448011465877606,0.9005812204226941,59.61,0.22,13.3,1.117,4.2,1.887,2.704,76.73,10.00595228590799
