CodigoEstacion,21197080,21197110,21197150,21197210,21207960,21209200,21209920,21227010,21237010,21237020,21237040,21257090,23017020,23017030,23017060,23017090,23067050,23067070,23067080,23067090,24017150,24017610,35027020,35027100,35027190,35027200,35027220,35027500,35027510,35037100,35037110,35067020,35067030,35067040,35067050,35067090,35067120,35077070,35077140
21197080,1.0,0.7251584067393773,0.64343071406097,0.512672945212343,0.37389203602722576,0.6522170976973345,-0.025612098925234236,0.17393470866616118,0.5942714977820943,0.6008117065716669,0.557803063765329,0.5040238120661171,0.1144981781296898,0.5801205279759751,0.44949218428853777,0.6078398940845803,0.5600571388334911,0.3240258293989508,0.6057381485964057,,0.5176088079694078,0.4845275718573817,-0.8128378311068845,0.1361010903837456,0.11214382564920977,-0.010004063075293878,0.021637549500298846,-0.015295387542897885,0.05600824788704638,0.3363505030005518,0.0824139323829784,,0.007762396706040769,,0.041773917006993,0.3362046545573055,,,0.09591467226407176
21197110,0.7251584067393773,1.0,0.7530700326569703,-0.0007871635115462744,0.5424787025325885,0.7334521664909928,-0.1692319372939714,0.31300395783933416,0.6652437525486207,0.6791421955663619,0.5771815939117568,0.34667360958871596,0.08883422709541781,0.6293743591253902,0.4596975400314951,0.7344376689452103,0.7075244381417065,0.3551175569079028,0.7059887476541319,0.6202863516582038,0.2203059682483527,0.5065817149045683,0.007968866914569158,0.04405550374286558,-0.018944455469501367,-0.22642125373629893,0.017755377331347088,-0.15091106612133676,-0.07115460523464154,-0.0193481903701141,-0.046519175010695475,-0.011358658368593585,-0.11121764701702859,0.01292844446029106,-0.028523194563007285,-0.013423714966065894,-0.10958895104664176,-0.6233032038793725,0.005251348200981562
21197150,0.64343071406097,0.7530700326569703,1.0,-0.09950238958098237,0.6429439177673695,0.786469020509048,-0.1418944196526177,0.334300013813447,0.7254105791994575,0.731128179351838,0.4492500596559563,0.5153715553380489,0.05717350070292363,0.5560037954428082,0.3802540787743161,0.7006978766647788,0.6657063330830829,0.31787104632983665,0.7330185891081379,0.6271146604676218,0.17722261623047883,0.5454586678230514,0.17035677512878256,0.27942597410057846,0.23089610334381977,0.06434819667040113,0.12326771270187027,-0.10551297874126546,0.031585534499718314,0.08336017791632334,0.22365533656184888,0.1757827480844499,0.12433705945940234,0.21388806144934436,0.22282318778008026,0.10076145098275191,-0.02006251009419664,-0.002992874808262602,0.04459359295295403
21197210,0.512672945212343,-0.0007871635115462744,-0.09950238958098237,1.0,0.013452982906655203,,,0.10675350971622902,-0.024718906392008803,-0.03042101093912362,0.2587439519789423,0.12262942672131408,-0.07331532450652362,-0.008878084838018928,0.01440986720662182,,-0.04071985276066402,-0.07749528453106003,0.025961504623876634,-0.9511817645697641,-0.0795262519508749,-0.07016848180077621,-0.07928370213675336,-0.10649678049897518,-0.056328427646292374,-0.10685391497285085,5.056982020611004e-05,,,,0.04244645063822939,,-0.07972171564989786,0.7426372750333134,-0.2461705396352214,-0.019214071342193537,,,-0.1958590761406251
21207960,0.37389203602722576,0.5424787025325885,0.6429439177673695,0.013452982906655203,1.0,,,0.21618605384845654,0.5568604467073802,0.5624235600185148,0.4470906174148555,0.47407233743106436,0.036608287203021894,0.5544224375801095,0.2742161435579649,0.6573234359167133,0.4853088226971288,0.27886691938053204,0.49003914984570146,0.6061594520783352,0.1269234583759979,0.466920448369947,0.09659671255227364,0.16350206933986178,0.17894692652064556,0.02654634175119176,0.04706638429582471,0.4699706652196003,0.3533817819189971,0.0390057062915488,0.07183765681763568,0.14208549825509284,0.051195129070882535,0.1067241904002063,0.20315489486523908,0.06503683278171743,0.06634040930330919,-0.2075769324593574,0.07276060466837904
21209200,0.6522170976973345,0.7334521664909928,0.786469020509048,,,1.0,0.17976463540018683,0.6881603976157105,0.8403007697742367,,0.7776984038764618,0.04370922428161894,0.1851945514007627,,0.6902044258978648,,0.7949535864065025,0.7411474681437774,0.8174792454323565,,0.7286441007686263,0.5028138306703592,,0.3576429852968412,,,0.09002311642139138,-0.018372392728429575,0.15952003263039688,,,,0.15849131963637253,,,0.2211460190764185,,,0.19504142559165719
21209920,-0.025612098925234236,-0.1692319372939714,-0.1418944196526177,,,0.17976463540018683,1.0,0.21907483109927553,0.2826654281701162,,0.02015505191877761,-0.17081373302926428,-0.03555610207731864,,-0.19084008232291497,,-0.15864137036906495,-0.13962028243137717,-0.1849318419532959,,0.15814405279933258,0.2508252654478863,,0.7964457033712093,,,0.5515157821973714,0.6981718143713931,0.8347733336829689,,,,0.809737254966942,,,0.3896557623970289,,,0.7996943050869064
21227010,0.17393470866616118,0.31300395783933416,0.334300013813447,0.10675350971622902,0.21618605384845654,0.6881603976157105,0.21907483109927553,1.0,0.392072216307726,0.4100382558596079,0.3956151711295677,0.28440399637240116,0.028608348288445034,0.44125444191305735,0.29026679468415884,0.3461493093013068,0.3289971926483216,0.166918587424945,0.41396314638814535,0.38166095061528327,0.04117342992216484,0.13000281497521018,0.13266261386778885,0.06941765680604128,0.09353739783313089,0.06062210494571692,0.034024363581609096,0.13131346259486432,0.1276693333246082,0.06941965180116642,0.2696947298424745,0.10431065747688571,0.001337621141419851,0.06618120304977455,0.15897412480512013,0.051796039082317016,-0.03940773646027282,0.5352106363248103,0.00613150249677012
21237010,0.5942714977820943,0.6652437525486207,0.7254105791994575,-0.024718906392008803,0.5568604467073802,0.8403007697742367,0.2826654281701162,0.392072216307726,1.0,0.9829322066421713,0.49257373858071696,0.4024637409517255,-0.03509064299438623,0.6301882602811946,0.5023740763198694,0.6297030600150278,0.6433320961026724,0.400863476434152,0.6829349031700157,0.573556847767832,0.22303548514065577,0.5238147505272877,0.3373324720748765,0.3322479039384353,0.35350436315758454,0.21797543781103068,0.28102733163806987,0.1127519267996107,0.23302156671672963,0.29071533405835576,0.3054014589621601,0.38048518124428093,0.21208533183289646,0.39787254407275874,0.2047377901309634,0.16307750918080807,0.27875537276506485,-0.19393802128878138,0.1652046771648075
21237020,0.6008117065716669,0.6791421955663619,0.731128179351838,-0.03042101093912362,0.5624235600185148,,,0.4100382558596079,0.9829322066421713,1.0,0.5085733660064444,0.7144814258121702,-0.038348457832570175,0.6599208427730322,0.48975231192717045,0.6792227861036378,0.6579798085798001,0.3931406215313663,0.6985071239405112,0.581851365635884,0.18695794431905158,0.5090504830168953,0.34151479991528283,0.2901815362564655,0.33769571625177247,0.19619540329198162,0.29148699719197596,0.5244076128586262,0.39248664460826005,0.3057124041686399,0.3177157760357862,0.3631613916572632,0.2370115504290088,0.3606273026690606,0.1667783176619713,0.16274642977839338,0.2316447845043817,-0.17421954373741566,0.13271704439845664
21237040,0.557803063765329,0.5771815939117568,0.4492500596559563,0.2587439519789423,0.4470906174148555,0.7776984038764618,0.02015505191877761,0.3956151711295677,0.49257373858071696,0.5085733660064444,1.0,0.22866529908499525,-0.04773158358184925,0.4793104846746071,0.4339063213537619,0.46196634683566506,0.6011850412863737,0.35716764161675896,0.5500101421867373,0.47079918017365463,0.1709204118052798,0.2537626860971056,-0.05569429538591861,-0.06109888871517956,-0.11881261537817368,-0.2390083042561117,0.007798038191146306,-0.15293191397781028,0.0020656446268996456,-0.0983773313981498,-0.0028865368251651488,-0.09420112284715254,-0.15753835730153504,-0.022791440531921017,-0.07919185675178826,-0.009214331058597319,-0.171991241401103,-0.589009263129165,-0.020058358595866948
21257090,0.5040238120661171,0.34667360958871596,0.5153715553380489,0.12262942672131408,0.47407233743106436,0.04370922428161894,-0.17081373302926428,0.28440399637240116,0.4024637409517255,0.7144814258121702,0.22866529908499525,1.0,-0.13688552521440048,0.699724982622972,0.36398744680033945,0.7578910520523678,0.2625787398787264,0.2111640314074629,0.4597121007755714,0.6840447726785094,0.30008755578854823,0.430765557206972,-0.09761485432683044,-0.01903435281822783,0.04332472547652166,-0.06865596788921745,0.2957040158745745,0.20105336981173075,0.269821219514989,0.37154591595150427,0.10773078774584538,,-0.03112428392775764,0.00597061905432297,0.2405232489683491,0.12959358813557684,,,-0.07846627053243203
